-1859.192435,-1859.192435,-1859.192435
-1855.285957,-1855.285957,-1855.285957
-1868.241319,-1868.241319,-1868.241319
-1834.903387,-1834.903387,-1834.903387
-1861.885201,-1861.885201,-1861.885201
-1865.42593,-1865.42593,-1865.42593
-1862.341603,-1862.341603,-1862.341603
-1864.350861,-1864.350861,-1864.350861
-1836.889967,-1836.889967,-1836.889967
-1907.119531,-1907.119531,-1907.119531
-1859.192435,-1859.192435,-1859.192435
-1855.285957,-1855.285957,-1855.285957
-1868.241319,-1868.241319,-1868.241319
-1834.903387,-1834.903387,-1834.903387
-1861.885201,-1861.885201,-1861.885201
-1865.42593,-1865.42593,-1865.42593
-1862.341603,-1862.341603,-1862.341603
-1864.350861,-1864.350861,-1864.350861
-1836.889967,-1836.889967,-1836.889967
-1907.119531,-1907.119531,-1907.119531
-1859.192435,-1859.192435,-1859.192435
-1855.285957,-1855.285957,-1855.285957
-1868.241319,-1868.241319,-1868.241319
-1834.903387,-1834.903387,-1834.903387
-1861.885201,-1861.885201,-1861.885201
-1865.42593,-1865.42593,-1865.42593
-1862.341603,-1862.341603,-1862.341603
-1864.350861,-1864.350861,-1864.350861
-1836.889967,-1836.889967,-1836.889967
-1907.119531,-1907.119531,-1907.119531
-1859.192435,-1859.192435,-1859.192435
-1855.285957,-1855.285957,-1855.285957
-1868.241319,-1868.241319,-1868.241319
-1834.903387,-1834.903387,-1834.903387
-1861.885201,-1861.885201,-1861.885201
-1865.42593,-1865.42593,-1865.42593
-1862.341603,-1862.341603,-1862.341603
-1864.350861,-1864.350861,-1864.350861
-1836.889967,-1836.889967,-1836.889967
-1907.119531,-1907.119531,-1907.119531
-1077.107384,-1859.192435,-1859.192435
-1065.204378,-1855.285957,-1855.285957
-1057.286171,-1868.241319,-1868.241319
-1032.972606,-1834.903387,-1834.903387
-1056.255401,-1861.885201,-1861.885201
-1070.253401,-1865.42593,-1865.42593
-1066.100994,-1862.341603,-1862.341603
-1072.439073,-1864.350861,-1864.350861
-1026.826627,-1836.889967,-1836.889967
-1086.545151,-1907.119531,-1907.119531
-1859.192435,-1859.192435,-1859.192435
-1855.285957,-1855.285957,-1855.285957
-1868.241319,-1868.241319,-1868.241319
-1834.903387,-1834.903387,-1834.903387
-1861.885201,-1861.885201,-1861.885201
-1865.42593,-1865.42593,-1865.42593
-1862.341603,-1862.341603,-1862.341603
-1864.350861,-1864.350861,-1864.350861
-1836.889967,-1836.889967,-1836.889967
-1907.119531,-1907.119531,-1907.119531
-1859.192435,-1859.192435,-1859.192435
-1855.285957,-1855.285957,-1855.285957
-1868.241319,-1868.241319,-1868.241319
-1834.903387,-1834.903387,-1834.903387
-1861.885201,-1861.885201,-1861.885201
-1865.42593,-1865.42593,-1865.42593
-1862.341603,-1862.341603,-1862.341603
-1864.350861,-1864.350861,-1864.350861
-1836.889967,-1836.889967,-1836.889967
-1907.119531,-1907.119531,-1907.119531
-1859.192435,-1859.192435,-1859.192435
-1855.285957,-1855.285957,-1855.285957
-1868.241319,-1868.241319,-1868.241319
-1834.903387,-1834.903387,-1834.903387
-1861.885201,-1861.885201,-1861.885201
-1865.42593,-1865.42593,-1865.42593
-1862.341603,-1862.341603,-1862.341603
-1864.350861,-1864.350861,-1864.350861
-1836.889967,-1836.889967,-1836.889967
-1907.119531,-1907.119531,-1907.119531
-1859.192435,-1859.192435,-1859.192435
-1855.285957,-1855.285957,-1855.285957
-1868.241319,-1868.241319,-1868.241319
-1834.903387,-1834.903387,-1834.903387
-1861.885201,-1861.885201,-1861.885201
-1865.42593,-1865.42593,-1865.42593
-1862.341603,-1862.341603,-1862.341603
-1864.350861,-1864.350861,-1864.350861
-1836.889967,-1836.889967,-1836.889967
-1907.119531,-1907.119531,-1907.119531
-1859.192435,-1859.192435,-1859.192435
-1855.285957,-1855.285957,-1855.285957
-1868.241319,-1868.241319,-1868.241319
-1834.903387,-1834.903387,-1834.903387
-1861.885201,-1861.885201,-1861.885201
-1865.42593,-1865.42593,-1865.42593
-1862.341603,-1862.341603,-1862.341603
-1864.350861,-1864.350861,-1864.350861
-1836.889967,-1836.889967,-1836.889967
-1907.119531,-1907.119531,-1907.119531
-1859.192435,-1859.192435,-1859.192435
-1855.285957,-1855.285957,-1855.285957
-1868.241319,-1868.241319,-1868.241319
-1834.903387,-1834.903387,-1834.903387
-1861.885201,-1861.885201,-1861.885201
-1865.42593,-1865.42593,-1865.42593
-1862.341603,-1862.341603,-1862.341603
-1864.350861,-1864.350861,-1864.350861
-1836.889967,-1836.889967,-1836.889967
-1907.119531,-1907.119531,-1907.119531
-1859.192435,-1859.192435,-1859.192435
-1855.285957,-1855.285957,-1855.285957
-1868.241319,-1868.241319,-1868.241319
-1834.903387,-1834.903387,-1834.903387
-1861.885201,-1861.885201,-1861.885201
-1865.42593,-1865.42593,-1865.42593
-1862.341603,-1862.341603,-1862.341603
-1864.350861,-1864.350861,-1864.350861
-1836.889967,-1836.889967,-1836.889967
-1907.119531,-1907.119531,-1907.119531
-1859.192435,-1859.192435,-1859.192435
-1855.285957,-1855.285957,-1855.285957
-1868.241319,-1868.241319,-1868.241319
-1834.903387,-1834.903387,-1834.903387
-1861.885201,-1861.885201,-1861.885201
-1865.42593,-1865.42593,-1865.42593
-1862.341603,-1862.341603,-1862.341603
-1864.350861,-1864.350861,-1864.350861
-1836.889967,-1836.889967,-1836.889967
-1907.119531,-1907.119531,-1907.119531
-1859.192435,-1859.192435,-1859.192435
-1855.285957,-1855.285957,-1855.285957
-1868.241319,-1868.241319,-1868.241319
-1834.903387,-1834.903387,-1834.903387
-1861.885201,-1861.885201,-1861.885201
-1865.42593,-1865.42593,-1865.42593
-1862.341603,-1862.341603,-1862.341603
-1864.350861,-1864.350861,-1864.350861
-1836.889967,-1836.889967,-1836.889967
-1907.119531,-1907.119531,-1907.119531
-1859.192435,-1859.192435,-1859.192435
-1855.285957,-1855.285957,-1855.285957
-1868.241319,-1868.241319,-1868.241319
-1834.903387,-1834.903387,-1834.903387
-1861.885201,-1861.885201,-1861.885201
-1865.42593,-1865.42593,-1865.42593
-1862.341603,-1862.341603,-1862.341603
-1864.350861,-1864.350861,-1864.350861
-1836.889967,-1836.889967,-1836.889967
-1907.119531,-1907.119531,-1907.119531
-1859.192435,-1859.192435,-1859.192435
-1855.285957,-1855.285957,-1855.285957
-1868.241319,-1868.241319,-1868.241319
-1834.903387,-1834.903387,-1834.903387
-1861.885201,-1861.885201,-1861.885201
-1865.42593,-1865.42593,-1865.42593
-1862.341603,-1862.341603,-1862.341603
-1864.350861,-1864.350861,-1864.350861
-1836.889967,-1836.889967,-1836.889967
-1907.119531,-1907.119531,-1907.119531
-1859.192435,-1859.192435,-1859.192435
-1855.285957,-1855.285957,-1855.285957
-1868.241319,-1868.241319,-1868.241319
-1834.903387,-1834.903387,-1834.903387
-1861.885201,-1861.885201,-1861.885201
-1865.42593,-1865.42593,-1865.42593
-1862.341603,-1862.341603,-1862.341603
-1864.350861,-1864.350861,-1864.350861
-1836.889967,-1836.889967,-1836.889967
-1907.119531,-1907.119531,-1907.119531
-1859.192435,-1859.192435,-1859.192435
-1855.285957,-1855.285957,-1855.285957
-1868.241319,-1868.241319,-1868.241319
-1834.903387,-1834.903387,-1834.903387
-1861.885201,-1861.885201,-1861.885201
-1865.42593,-1865.42593,-1865.42593
-1862.341603,-1862.341603,-1862.341603
-1864.350861,-1864.350861,-1864.350861
-1836.889967,-1836.889967,-1836.889967
-1907.119531,-1907.119531,-1907.119531
-1859.192435,-1859.192435,-1859.192435
-1855.285957,-1855.285957,-1855.285957
-1868.241319,-1868.241319,-1868.241319
-1834.903387,-1834.903387,-1834.903387
-1861.885201,-1861.885201,-1861.885201
-1865.42593,-1865.42593,-1865.42593
-1862.341603,-1862.341603,-1862.341603
-1864.350861,-1864.350861,-1864.350861
-1836.889967,-1836.889967,-1836.889967
-1907.119531,-1907.119531,-1907.119531
-1859.192435,-1859.192435,-1859.192435
-1855.285957,-1855.285957,-1855.285957
-1868.241319,-1868.241319,-1868.241319
-1834.903387,-1834.903387,-1834.903387
-1861.885201,-1861.885201,-1861.885201
-1865.42593,-1865.42593,-1865.42593
-1862.341603,-1862.341603,-1862.341603
-1864.350861,-1864.350861,-1864.350861
-1836.889967,-1836.889967,-1836.889967
-1907.119531,-1907.119531,-1907.119531
-1859.192435,-1859.192435,-1859.192435
-1855.285957,-1855.285957,-1855.285957
-1868.241319,-1868.241319,-1868.241319
-1834.903387,-1834.903387,-1834.903387
-1861.885201,-1861.885201,-1861.885201
-1865.42593,-1865.42593,-1865.42593
-1862.341603,-1862.341603,-1862.341603
-1864.350861,-1864.350861,-1864.350861
-1836.889967,-1836.889967,-1836.889967
-1907.119531,-1907.119531,-1907.119531
-1859.192435,-1859.192435,-1859.192435
-1855.285957,-1855.285957,-1855.285957
-1868.241319,-1868.241319,-1868.241319
-1834.903387,-1834.903387,-1834.903387
-1861.885201,-1861.885201,-1861.885201
-1865.42593,-1865.42593,-1865.42593
-1862.341603,-1862.341603,-1862.341603
-1864.350861,-1864.350861,-1864.350861
-1836.889967,-1836.889967,-1836.889967
-1907.119531,-1907.119531,-1907.119531
-1859.192435,-1859.192435,-1859.192435
-1855.285957,-1855.285957,-1855.285957
-1868.241319,-1868.241319,-1868.241319
-1834.903387,-1834.903387,-1834.903387
-1861.885201,-1861.885201,-1861.885201
-1865.42593,-1865.42593,-1865.42593
-1862.341603,-1862.341603,-1862.341603
-1864.350861,-1864.350861,-1864.350861
-1836.889967,-1836.889967,-1836.889967
-1907.119531,-1907.119531,-1907.119531
-1859.192435,-1859.192435,-1859.192435
-1855.285957,-1855.285957,-1855.285957
-1868.241319,-1868.241319,-1868.241319
-1834.903387,-1834.903387,-1834.903387
-1861.885201,-1861.885201,-1861.885201
-1865.42593,-1865.42593,-1865.42593
-1862.341603,-1862.341603,-1862.341603
-1864.350861,-1864.350861,-1864.350861
-1836.889967,-1836.889967,-1836.889967
-1907.119531,-1907.119531,-1907.119531
-1859.192435,-1859.192435,-1859.192435
-1855.285957,-1855.285957,-1855.285957
-1868.241319,-1868.241319,-1868.241319
-1834.903387,-1834.903387,-1834.903387
-1861.885201,-1861.885201,-1861.885201
-1865.42593,-1865.42593,-1865.42593
-1862.341603,-1862.341603,-1862.341603
-1864.350861,-1864.350861,-1864.350861
-1836.889967,-1836.889967,-1836.889967
-1907.119531,-1907.119531,-1907.119531
-1077.107384,-1859.192435,-1859.192435
-1065.204378,-1855.285957,-1855.285957
-1057.286171,-1868.241319,-1868.241319
-1032.972606,-1834.903387,-1834.903387
-1056.255401,-1861.885201,-1861.885201
-1070.253401,-1865.42593,-1865.42593
-1066.100994,-1862.341603,-1862.341603
-1072.439073,-1864.350861,-1864.350861
-1026.826627,-1836.889967,-1836.889967
-1086.545151,-1907.119531,-1907.119531
-1859.192435,-1859.192435,-1859.192435
-1855.285957,-1855.285957,-1855.285957
-1868.241319,-1868.241319,-1868.241319
-1834.903387,-1834.903387,-1834.903387
-1861.885201,-1861.885201,-1861.885201
